      %Previsao,VTMP-925,VTMP-850,VTMP-500,TEMP-850,TEMP-500,TEMP-250,PSNM-000,UMES-925,UMES-850,UMES-500,AGPL-925,ZGEO-850,ZGEO-500,ZGEO-250,UVEL-850,UVEL-500,UVEL-250,VVEL-850,VVEL-500,VVEL-250,PREC-000,PREV-000
      024,    1.573,    1.503,    0.829,    1.505,    0.831,    1.080,    3.022,    0.923,    1.120,    0.379,    2.554,   21.623,   21.385,   23.527,    2.198,    2.278,    3.291,    2.142,    2.348,    3.419,      NaN,      NaN
      024,    1.544,    1.524,    0.825,    1.519,    0.827,    1.093,    3.025,    0.915,    1.057,    0.362,    2.453,   21.732,   22.137,   23.740,    2.165,    2.450,    3.299,    2.189,    2.460,    3.461,      NaN,      NaN
      024,    1.535,    1.502,    0.820,    1.497,    0.821,    1.095,    3.190,    0.937,    1.085,    0.381,    2.542,   22.565,   22.227,   23.605,    2.192,    2.347,    3.131,    2.182,    2.465,    3.442,      NaN,      NaN
      024,    1.655,    1.589,    0.875,    1.581,    0.876,    1.047,    3.182,    0.942,    1.088,    0.360,    2.470,   21.821,   21.201,   23.039,    2.218,    2.285,    3.120,    2.195,    2.434,    3.376,      NaN,      NaN
      024,    1.670,    1.595,    0.893,    1.594,    0.895,    1.060,    3.584,    0.937,    1.089,    0.357,    2.545,   23.561,   21.042,   23.162,    2.197,    2.278,    3.118,    2.179,    2.374,    3.378,      NaN,      NaN
      024,    1.697,    1.660,    0.917,    1.653,    0.918,    1.057,    3.850,    0.893,    1.046,    0.352,    2.441,   24.462,   20.771,   23.098,    2.267,    2.290,    3.210,    2.227,    2.391,    3.350,      NaN,      NaN
      024,    1.746,    1.753,    0.956,    1.749,    0.957,    1.102,    4.362,    0.909,    1.058,    0.373,    2.535,   26.352,   21.184,   23.798,    2.259,    2.294,    3.321,    2.144,    2.297,    3.370,      NaN,      NaN
      024,    1.955,    1.946,    1.017,    1.937,    1.019,    1.095,    5.062,    0.935,    1.080,    0.385,    2.499,   29.275,   21.704,   24.861,    2.521,    2.467,    3.396,    2.347,    2.482,    3.464,      NaN,      NaN
      024,    1.849,    1.846,    1.028,    1.842,    1.029,    1.094,    5.288,    0.916,    1.095,    0.376,    2.503,   30.855,   23.311,   26.026,    2.393,    2.459,    3.515,    2.288,    2.465,    3.569,      NaN,      NaN
      024,    1.927,    1.969,    0.973,    1.960,    0.973,    1.076,    5.368,    0.910,    1.073,    0.359,    2.379,   30.840,   23.552,   26.097,    2.600,    2.546,    3.410,    2.427,    2.540,    3.526,      NaN,      NaN
      024,    1.865,    1.951,    0.887,    1.944,    0.887,    1.120,    5.474,    0.934,    1.078,    0.377,    2.452,   31.074,   23.128,   25.569,    2.443,    2.421,    3.389,    2.268,    2.517,    3.535,      NaN,      NaN
      024,    1.899,    1.941,    0.843,    1.934,    0.844,    1.073,    5.281,    0.942,    1.068,    0.366,    2.359,   30.339,   23.035,   24.874,    2.496,    2.495,    3.371,    2.249,    2.487,    3.406,      NaN,      NaN
      024,    1.830,    1.887,    0.876,    1.885,    0.875,    1.093,    5.089,    0.890,    1.083,    0.354,    2.400,   29.529,   23.351,   25.530,    2.379,    2.448,    3.329,    2.245,    2.619,    3.473,      NaN,      NaN
      024,    1.734,    1.793,    0.854,    1.791,    0.855,    1.041,    4.632,    0.892,    1.062,    0.360,    2.335,   27.337,   22.354,   24.274,    2.307,    2.510,    3.310,    2.166,    2.542,    3.432,      NaN,      NaN
      024,    1.681,    1.723,    0.803,    1.718,    0.805,    1.061,    4.352,    0.921,    1.032,    0.369,    2.431,   26.439,   22.749,   24.310,    2.132,    2.342,    3.338,    2.075,    2.420,    3.393,      NaN,      NaN
      024,    1.736,    1.702,    0.798,    1.695,    0.798,    1.097,    3.951,    0.931,    1.063,    0.363,    2.406,   24.592,   21.634,   23.341,    2.230,    2.388,    3.347,    2.146,    2.440,    3.316,      NaN,      NaN
      024,    1.642,    1.644,    0.876,    1.639,    0.877,    1.174,    3.730,    0.926,    1.086,    0.378,    2.459,   24.192,   22.476,   24.293,    2.351,    2.579,    3.557,    2.072,    2.448,    3.541,      NaN,      NaN
      024,    1.630,    1.633,    0.902,    1.623,    0.903,    1.155,    3.496,    0.901,    1.064,    0.383,    2.439,   23.479,   23.366,   26.059,    2.254,    2.608,    3.487,    2.078,    2.580,    3.653,      NaN,      NaN
      024,    1.569,    1.597,    0.884,    1.590,    0.884,    1.181,    3.591,    0.927,    1.057,    0.396,    2.474,   24.732,   24.839,   27.244,    2.268,    2.610,    3.478,    2.056,    2.560,    3.624,      NaN,      NaN
      024,    1.639,    1.598,    0.829,    1.586,    0.830,    1.126,    3.212,    0.907,    1.073,    0.375,    2.408,   22.185,   22.255,   24.097,    2.188,    2.460,    3.201,    2.027,    2.443,    3.307,      NaN,      NaN
      024,    2.429,    2.033,    1.203,    2.024,    1.192,    1.168,    2.687,    1.020,    1.153,    0.447,    2.915,   18.566,   23.384,   31.628,    2.586,    2.955,    4.359,    2.727,    3.554,    5.206,      NaN,      NaN
      024,    2.387,    1.737,    1.154,    1.713,    1.145,    1.167,    2.551,    0.942,    1.159,    0.449,    2.888,   17.703,   23.412,   31.312,    2.684,    2.984,    4.517,    2.687,    3.513,    5.286,      NaN,      NaN
      024,    2.633,    2.083,    1.124,    2.079,    1.116,    1.143,    2.722,    0.992,    1.148,    0.450,    2.851,   18.594,   22.524,   30.581,    2.784,    2.915,    4.569,    2.758,    3.533,    5.305,      NaN,      NaN
      024,    2.130,    1.659,    1.102,    1.627,    1.094,    1.151,    2.535,    0.959,    1.132,    0.446,    2.885,   17.631,   22.042,   29.829,    2.661,    2.971,    4.332,    2.748,    3.465,    5.112,      NaN,      NaN
,,,,,,,,,,,,,,,,,,,,,,
